idx,case_idx,key,mixture_id,target_source,mixture_relpath,target_relpath,enrollment_relpath
50,0,050a0511_2.4737_22ga010g_-2.4737_050a050j,050a0511_2.4737_22ga010g_-2.4737,s1,tt/mix/050a0511_2.4737_22ga010g_-2.4737.wav,tt/s1/050a0511_2.4737_22ga010g_-2.4737.wav,wsj0/si_dt_05_8k/050/050a050j.wav
50,1,050a0511_2.4737_22ga010g_-2.4737_22go0108,050a0511_2.4737_22ga010g_-2.4737,s2,tt/mix/050a0511_2.4737_22ga010g_-2.4737.wav,tt/s2/050a0511_2.4737_22ga010g_-2.4737.wav,wsj0/si_dt_05_8k/22g/22go0108.wav
51,0,050a0512_0.15462_422o030q_-0.15462_050c010w,050a0512_0.15462_422o030q_-0.15462,s1,tt/mix/050a0512_0.15462_422o030q_-0.15462.wav,tt/s1/050a0512_0.15462_422o030q_-0.15462.wav,wsj0/si_dt_05_8k/050/050c010w.wav
51,1,050a0512_0.15462_422o030q_-0.15462_422a0114,050a0512_0.15462_422o030q_-0.15462,s2,tt/mix/050a0512_0.15462_422o030q_-0.15462.wav,tt/s2/050a0512_0.15462_422o030q_-0.15462.wav,wsj0/si_dt_05_8k/422/422a0114.wav
52,0,050a0512_0.3958_441c020v_-0.3958_050o0208,050a0512_0.3958_441c020v_-0.3958,s1,tt/mix/050a0512_0.3958_441c020v_-0.3958.wav,tt/s1/050a0512_0.3958_441c020v_-0.3958.wav,wsj0/si_dt_05_8k/050/050o0208.wav
52,1,050a0512_0.3958_441c020v_-0.3958_441o030p,050a0512_0.3958_441c020v_-0.3958,s2,tt/mix/050a0512_0.3958_441c020v_-0.3958.wav,tt/s2/050a0512_0.3958_441c020v_-0.3958.wav,wsj0/si_et_05_8k/441/441o030p.wav
53,0,050a0513_0.53243_447c020p_-0.53243_050o020c,050a0513_0.53243_447c020p_-0.53243,s1,tt/mix/050a0513_0.53243_447c020p_-0.53243.wav,tt/s1/050a0513_0.53243_447c020p_-0.53243.wav,wsj0/si_dt_05_8k/050/050o020c.wav
53,1,050a0513_0.53243_447c020p_-0.53243_447c0209,050a0513_0.53243_447c020p_-0.53243,s2,tt/mix/050a0513_0.53243_447c020p_-0.53243.wav,tt/s2/050a0513_0.53243_447c020p_-0.53243.wav,wsj0/si_et_05_8k/447/447c0209.wav
54,0,050a0513_1.7662_447c020d_-1.7662_050c0111,050a0513_1.7662_447c020d_-1.7662,s1,tt/mix/050a0513_1.7662_447c020d_-1.7662.wav,tt/s1/050a0513_1.7662_447c020d_-1.7662.wav,wsj0/si_dt_05_8k/050/050c0111.wav
54,1,050a0513_1.7662_447c020d_-1.7662_447o030n,050a0513_1.7662_447c020d_-1.7662,s2,tt/mix/050a0513_1.7662_447c020d_-1.7662.wav,tt/s2/050a0513_1.7662_447c020d_-1.7662.wav,wsj0/si_et_05_8k/447/447o030n.wav
55,0,050a0513_2.0142_421a0102_-2.0142_050c0113,050a0513_2.0142_421a0102_-2.0142,s1,tt/mix/050a0513_2.0142_421a0102_-2.0142.wav,tt/s1/050a0513_2.0142_421a0102_-2.0142.wav,wsj0/si_dt_05_8k/050/050c0113.wav
55,1,050a0513_2.0142_421a0102_-2.0142_421o0306,050a0513_2.0142_421a0102_-2.0142,s2,tt/mix/050a0513_2.0142_421a0102_-2.0142.wav,tt/s2/050a0513_2.0142_421a0102_-2.0142.wav,wsj0/si_dt_05_8k/421/421o0306.wav
56,0,050a0513_2.0807_446o0310_-2.0807_050o020a,050a0513_2.0807_446o0310_-2.0807,s1,tt/mix/050a0513_2.0807_446o0310_-2.0807.wav,tt/s1/050a0513_2.0807_446o0310_-2.0807.wav,wsj0/si_dt_05_8k/050/050o020a.wav
56,1,050a0513_2.0807_446o0310_-2.0807_446o0319,050a0513_2.0807_446o0310_-2.0807,s2,tt/mix/050a0513_2.0807_446o0310_-2.0807.wav,tt/s2/050a0513_2.0807_446o0310_-2.0807.wav,wsj0/si_et_05_8k/446/446o0319.wav
57,0,050a0513_2.0868_446o0311_-2.0868_050o0202,050a0513_2.0868_446o0311_-2.0868,s1,tt/mix/050a0513_2.0868_446o0311_-2.0868.wav,tt/s1/050a0513_2.0868_446o0311_-2.0868.wav,wsj0/si_dt_05_8k/050/050o0202.wav
57,1,050a0513_2.0868_446o0311_-2.0868_446c020t,050a0513_2.0868_446o0311_-2.0868,s2,tt/mix/050a0513_2.0868_446o0311_-2.0868.wav,tt/s2/050a0513_2.0868_446o0311_-2.0868.wav,wsj0/si_et_05_8k/446/446c020t.wav
58,0,050a0514_1.5211_422a0110_-1.5211_050c010l,050a0514_1.5211_422a0110_-1.5211,s1,tt/mix/050a0514_1.5211_422a0110_-1.5211.wav,tt/s1/050a0514_1.5211_422a0110_-1.5211.wav,wsj0/si_dt_05_8k/050/050c010l.wav
58,1,050a0514_1.5211_422a0110_-1.5211_422o030n,050a0514_1.5211_422a0110_-1.5211,s2,tt/mix/050a0514_1.5211_422a0110_-1.5211.wav,tt/s2/050a0514_1.5211_422a0110_-1.5211.wav,wsj0/si_dt_05_8k/422/422o030n.wav
59,0,050a0514_1.5445_447o0305_-1.5445_050c010l,050a0514_1.5445_447o0305_-1.5445,s1,tt/mix/050a0514_1.5445_447o0305_-1.5445.wav,tt/s1/050a0514_1.5445_447o0305_-1.5445.wav,wsj0/si_dt_05_8k/050/050c010l.wav
59,1,050a0514_1.5445_447o0305_-1.5445_447c0203,050a0514_1.5445_447o0305_-1.5445,s2,tt/mix/050a0514_1.5445_447o0305_-1.5445.wav,tt/s2/050a0514_1.5445_447o0305_-1.5445.wav,wsj0/si_et_05_8k/447/447c0203.wav
60,0,050a0514_2.1666_443c020s_-2.1666_050c0102,050a0514_2.1666_443c020s_-2.1666,s1,tt/mix/050a0514_2.1666_443c020s_-2.1666.wav,tt/s1/050a0514_2.1666_443c020s_-2.1666.wav,wsj0/si_dt_05_8k/050/050c0102.wav
60,1,050a0514_2.1666_443c020s_-2.1666_443c020d,050a0514_2.1666_443c020s_-2.1666,s2,tt/mix/050a0514_2.1666_443c020s_-2.1666.wav,tt/s2/050a0514_2.1666_443c020s_-2.1666.wav,wsj0/si_et_05_8k/443/443c020d.wav
61,0,050c0101_0.55987_051a050p_-0.55987_050c0114,050c0101_0.55987_051a050p_-0.55987,s1,tt/mix/050c0101_0.55987_051a050p_-0.55987.wav,tt/s1/050c0101_0.55987_051a050p_-0.55987.wav,wsj0/si_dt_05_8k/050/050c0114.wav
61,1,050c0101_0.55987_051a050p_-0.55987_051o020x,050c0101_0.55987_051a050p_-0.55987,s2,tt/mix/050c0101_0.55987_051a050p_-0.55987.wav,tt/s2/050c0101_0.55987_051a050p_-0.55987.wav,wsj0/si_dt_05_8k/051/051o020x.wav
62,0,050c0102_0.99246_421c020q_-0.99246_050a0506,050c0102_0.99246_421c020q_-0.99246,s1,tt/mix/050c0102_0.99246_421c020q_-0.99246.wav,tt/s1/050c0102_0.99246_421c020q_-0.99246.wav,wsj0/si_dt_05_8k/050/050a0506.wav
62,1,050c0102_0.99246_421c020q_-0.99246_421o030e,050c0102_0.99246_421c020q_-0.99246,s2,tt/mix/050c0102_0.99246_421c020q_-0.99246.wav,tt/s2/050c0102_0.99246_421c020q_-0.99246.wav,wsj0/si_dt_05_8k/421/421o030e.wav
63,0,050c0103_0.098908_22ho0113_-0.098908_050a050c,050c0103_0.098908_22ho0113_-0.098908,s1,tt/mix/050c0103_0.098908_22ho0113_-0.098908.wav,tt/s1/050c0103_0.098908_22ho0113_-0.098908.wav,wsj0/si_dt_05_8k/050/050a050c.wav
63,1,050c0103_0.098908_22ho0113_-0.098908_22hc010n,050c0103_0.098908_22ho0113_-0.098908,s2,tt/mix/050c0103_0.098908_22ho0113_-0.098908.wav,tt/s2/050c0103_0.098908_22ho0113_-0.098908.wav,wsj0/si_dt_05_8k/22h/22hc010n.wav
64,0,050c0103_0.29983_443c0211_-0.29983_050c0112,050c0103_0.29983_443c0211_-0.29983,s1,tt/mix/050c0103_0.29983_443c0211_-0.29983.wav,tt/s1/050c0103_0.29983_443c0211_-0.29983.wav,wsj0/si_dt_05_8k/050/050c0112.wav
64,1,050c0103_0.29983_443c0211_-0.29983_443c020c,050c0103_0.29983_443c0211_-0.29983,s2,tt/mix/050c0103_0.29983_443c0211_-0.29983.wav,tt/s2/050c0103_0.29983_443c0211_-0.29983.wav,wsj0/si_et_05_8k/443/443c020c.wav
65,0,050c0103_2.0721_444c0212_-2.0721_050a0504,050c0103_2.0721_444c0212_-2.0721,s1,tt/mix/050c0103_2.0721_444c0212_-2.0721.wav,tt/s1/050c0103_2.0721_444c0212_-2.0721.wav,wsj0/si_dt_05_8k/050/050a0504.wav
65,1,050c0103_2.0721_444c0212_-2.0721_444c0205,050c0103_2.0721_444c0212_-2.0721,s2,tt/mix/050c0103_2.0721_444c0212_-2.0721.wav,tt/s2/050c0103_2.0721_444c0212_-2.0721.wav,wsj0/si_et_05_8k/444/444c0205.wav
66,0,050c0104_0.0019449_22hc010i_-0.0019449_050a0503,050c0104_0.0019449_22hc010i_-0.0019449,s1,tt/mix/050c0104_0.0019449_22hc010i_-0.0019449.wav,tt/s1/050c0104_0.0019449_22hc010i_-0.0019449.wav,wsj0/si_dt_05_8k/050/050a0503.wav
66,1,050c0104_0.0019449_22hc010i_-0.0019449_22hc010k,050c0104_0.0019449_22hc010i_-0.0019449,s2,tt/mix/050c0104_0.0019449_22hc010i_-0.0019449.wav,tt/s2/050c0104_0.0019449_22hc010i_-0.0019449.wav,wsj0/si_dt_05_8k/22h/22hc010k.wav
67,0,050c0104_0.021425_446o030g_-0.021425_050o020s,050c0104_0.021425_446o030g_-0.021425,s1,tt/mix/050c0104_0.021425_446o030g_-0.021425.wav,tt/s1/050c0104_0.021425_446o030g_-0.021425.wav,wsj0/si_dt_05_8k/050/050o020s.wav
67,1,050c0104_0.021425_446o030g_-0.021425_446c020j,050c0104_0.021425_446o030g_-0.021425,s2,tt/mix/050c0104_0.021425_446o030g_-0.021425.wav,tt/s2/050c0104_0.021425_446o030g_-0.021425.wav,wsj0/si_et_05_8k/446/446c020j.wav
68,0,050c0105_0.94642_444c020p_-0.94642_050c010o,050c0105_0.94642_444c020p_-0.94642,s1,tt/mix/050c0105_0.94642_444c020p_-0.94642.wav,tt/s1/050c0105_0.94642_444c020p_-0.94642.wav,wsj0/si_dt_05_8k/050/050c010o.wav
68,1,050c0105_0.94642_444c020p_-0.94642_444c0202,050c0105_0.94642_444c020p_-0.94642,s2,tt/mix/050c0105_0.94642_444c020p_-0.94642.wav,tt/s2/050c0105_0.94642_444c020p_-0.94642.wav,wsj0/si_et_05_8k/444/444c0202.wav
69,0,050c0105_1.7606_444c020o_-1.7606_050c010n,050c0105_1.7606_444c020o_-1.7606,s1,tt/mix/050c0105_1.7606_444c020o_-1.7606.wav,tt/s1/050c0105_1.7606_444c020o_-1.7606.wav,wsj0/si_dt_05_8k/050/050c010n.wav
69,1,050c0105_1.7606_444c020o_-1.7606_444c0211,050c0105_1.7606_444c020o_-1.7606,s2,tt/mix/050c0105_1.7606_444c020o_-1.7606.wav,tt/s2/050c0105_1.7606_444c020o_-1.7606.wav,wsj0/si_et_05_8k/444/444c0211.wav
70,0,050c0106_0.93305_444o030v_-0.93305_050c0114,050c0106_0.93305_444o030v_-0.93305,s1,tt/mix/050c0106_0.93305_444o030v_-0.93305.wav,tt/s1/050c0106_0.93305_444o030v_-0.93305.wav,wsj0/si_dt_05_8k/050/050c0114.wav
70,1,050c0106_0.93305_444o030v_-0.93305_444c0209,050c0106_0.93305_444o030v_-0.93305,s2,tt/mix/050c0106_0.93305_444o030v_-0.93305.wav,tt/s2/050c0106_0.93305_444o030v_-0.93305.wav,wsj0/si_et_05_8k/444/444c0209.wav
71,0,050c0107_2.4293_443c0205_-2.4293_050c0103,050c0107_2.4293_443c0205_-2.4293,s1,tt/mix/050c0107_2.4293_443c0205_-2.4293.wav,tt/s1/050c0107_2.4293_443c0205_-2.4293.wav,wsj0/si_dt_05_8k/050/050c0103.wav
71,1,050c0107_2.4293_443c0205_-2.4293_443o0301,050c0107_2.4293_443c0205_-2.4293,s2,tt/mix/050c0107_2.4293_443c0205_-2.4293.wav,tt/s2/050c0107_2.4293_443c0205_-2.4293.wav,wsj0/si_et_05_8k/443/443o0301.wav
72,0,050c0109_1.6965_441c020p_-1.6965_050c010k,050c0109_1.6965_441c020p_-1.6965,s1,tt/mix/050c0109_1.6965_441c020p_-1.6965.wav,tt/s1/050c0109_1.6965_441c020p_-1.6965.wav,wsj0/si_dt_05_8k/050/050c010k.wav
72,1,050c0109_1.6965_441c020p_-1.6965_441o0305,050c0109_1.6965_441c020p_-1.6965,s2,tt/mix/050c0109_1.6965_441c020p_-1.6965.wav,tt/s2/050c0109_1.6965_441c020p_-1.6965.wav,wsj0/si_et_05_8k/441/441o0305.wav
73,0,050c0109_2.0554_445o030b_-2.0554_050c0102,050c0109_2.0554_445o030b_-2.0554,s1,tt/mix/050c0109_2.0554_445o030b_-2.0554.wav,tt/s1/050c0109_2.0554_445o030b_-2.0554.wav,wsj0/si_dt_05_8k/050/050c0102.wav
73,1,050c0109_2.0554_445o030b_-2.0554_445o030t,050c0109_2.0554_445o030b_-2.0554,s2,tt/mix/050c0109_2.0554_445o030b_-2.0554.wav,tt/s2/050c0109_2.0554_445o030b_-2.0554.wav,wsj0/si_et_05_8k/445/445o030t.wav
74,0,050c010b_0.8494_441o030v_-0.8494_050c010h,050c010b_0.8494_441o030v_-0.8494,s1,tt/mix/050c010b_0.8494_441o030v_-0.8494.wav,tt/s1/050c010b_0.8494_441o030v_-0.8494.wav,wsj0/si_dt_05_8k/050/050c010h.wav
74,1,050c010b_0.8494_441o030v_-0.8494_441o0307,050c010b_0.8494_441o030v_-0.8494,s2,tt/mix/050c010b_0.8494_441o030v_-0.8494.wav,tt/s2/050c010b_0.8494_441o030v_-0.8494.wav,wsj0/si_et_05_8k/441/441o0307.wav
75,0,050c010b_1.8302_445c020f_-1.8302_050c0111,050c010b_1.8302_445c020f_-1.8302,s1,tt/mix/050c010b_1.8302_445c020f_-1.8302.wav,tt/s1/050c010b_1.8302_445c020f_-1.8302.wav,wsj0/si_dt_05_8k/050/050c0111.wav
75,1,050c010b_1.8302_445c020f_-1.8302_445c020j,050c010b_1.8302_445c020f_-1.8302,s2,tt/mix/050c010b_1.8302_445c020f_-1.8302.wav,tt/s2/050c010b_1.8302_445c020f_-1.8302.wav,wsj0/si_et_05_8k/445/445c020j.wav
76,0,050c010c_0.31509_443c020s_-0.31509_050o020y,050c010c_0.31509_443c020s_-0.31509,s1,tt/mix/050c010c_0.31509_443c020s_-0.31509.wav,tt/s1/050c010c_0.31509_443c020s_-0.31509.wav,wsj0/si_dt_05_8k/050/050o020y.wav
76,1,050c010c_0.31509_443c020s_-0.31509_443o030m,050c010c_0.31509_443c020s_-0.31509,s2,tt/mix/050c010c_0.31509_443c020s_-0.31509.wav,tt/s2/050c010c_0.31509_443c020s_-0.31509.wav,wsj0/si_et_05_8k/443/443o030m.wav
77,0,050c010c_0.80731_420a010b_-0.80731_050a0501,050c010c_0.80731_420a010b_-0.80731,s1,tt/mix/050c010c_0.80731_420a010b_-0.80731.wav,tt/s1/050c010c_0.80731_420a010b_-0.80731.wav,wsj0/si_dt_05_8k/050/050a0501.wav
77,1,050c010c_0.80731_420a010b_-0.80731_420c020y,050c010c_0.80731_420a010b_-0.80731,s2,tt/mix/050c010c_0.80731_420a010b_-0.80731.wav,tt/s2/050c010c_0.80731_420a010b_-0.80731.wav,wsj0/si_dt_05_8k/420/420c020y.wav
78,0,050c010c_1.3988_441o030o_-1.3988_050c010l,050c010c_1.3988_441o030o_-1.3988,s1,tt/mix/050c010c_1.3988_441o030o_-1.3988.wav,tt/s1/050c010c_1.3988_441o030o_-1.3988.wav,wsj0/si_dt_05_8k/050/050c010l.wav
78,1,050c010c_1.3988_441o030o_-1.3988_441o030b,050c010c_1.3988_441o030o_-1.3988,s2,tt/mix/050c010c_1.3988_441o030o_-1.3988.wav,tt/s2/050c010c_1.3988_441o030o_-1.3988.wav,wsj0/si_et_05_8k/441/441o030b.wav
79,0,050c010c_1.7014_446o030u_-1.7014_050o0214,050c010c_1.7014_446o030u_-1.7014,s1,tt/mix/050c010c_1.7014_446o030u_-1.7014.wav,tt/s1/050c010c_1.7014_446o030u_-1.7014.wav,wsj0/si_dt_05_8k/050/050o0214.wav
79,1,050c010c_1.7014_446o030u_-1.7014_446o0308,050c010c_1.7014_446o030u_-1.7014,s2,tt/mix/050c010c_1.7014_446o030u_-1.7014.wav,tt/s2/050c010c_1.7014_446o030u_-1.7014.wav,wsj0/si_et_05_8k/446/446o0308.wav
80,0,050c010d_0.87422_051o0204_-0.87422_050c0106,050c010d_0.87422_051o0204_-0.87422,s1,tt/mix/050c010d_0.87422_051o0204_-0.87422.wav,tt/s1/050c010d_0.87422_051o0204_-0.87422.wav,wsj0/si_dt_05_8k/050/050c0106.wav
80,1,050c010d_0.87422_051o0204_-0.87422_051c010u,050c010d_0.87422_051o0204_-0.87422,s2,tt/mix/050c010d_0.87422_051o0204_-0.87422.wav,tt/s2/050c010d_0.87422_051o0204_-0.87422.wav,wsj0/si_dt_05_8k/051/051c010u.wav
81,0,050c010d_1.794_420a010s_-1.794_050a0514,050c010d_1.794_420a010s_-1.794,s1,tt/mix/050c010d_1.794_420a010s_-1.794.wav,tt/s1/050c010d_1.794_420a010s_-1.794.wav,wsj0/si_dt_05_8k/050/050a0514.wav
81,1,050c010d_1.794_420a010s_-1.794_420c0208,050c010d_1.794_420a010s_-1.794,s2,tt/mix/050c010d_1.794_420a010s_-1.794.wav,tt/s2/050c010d_1.794_420a010s_-1.794.wav,wsj0/si_dt_05_8k/420/420c0208.wav
82,0,050c010i_0.15396_442c020z_-0.15396_050a050f,050c010i_0.15396_442c020z_-0.15396,s1,tt/mix/050c010i_0.15396_442c020z_-0.15396.wav,tt/s1/050c010i_0.15396_442c020z_-0.15396.wav,wsj0/si_dt_05_8k/050/050a050f.wav
82,1,050c010i_0.15396_442c020z_-0.15396_442c0210,050c010i_0.15396_442c020z_-0.15396,s2,tt/mix/050c010i_0.15396_442c020z_-0.15396.wav,tt/s2/050c010i_0.15396_442c020z_-0.15396.wav,wsj0/si_et_05_8k/442/442c0210.wav
83,0,050c010j_1.9482_444c020u_-1.9482_050o020l,050c010j_1.9482_444c020u_-1.9482,s1,tt/mix/050c010j_1.9482_444c020u_-1.9482.wav,tt/s1/050c010j_1.9482_444c020u_-1.9482.wav,wsj0/si_dt_05_8k/050/050o020l.wav
83,1,050c010j_1.9482_444c020u_-1.9482_444c020w,050c010j_1.9482_444c020u_-1.9482,s2,tt/mix/050c010j_1.9482_444c020u_-1.9482.wav,tt/s2/050c010j_1.9482_444c020u_-1.9482.wav,wsj0/si_et_05_8k/444/444c020w.wav
84,0,050c010k_1.2473_447c020x_-1.2473_050a0509,050c010k_1.2473_447c020x_-1.2473,s1,tt/mix/050c010k_1.2473_447c020x_-1.2473.wav,tt/s1/050c010k_1.2473_447c020x_-1.2473.wav,wsj0/si_dt_05_8k/050/050a0509.wav
84,1,050c010k_1.2473_447c020x_-1.2473_447o030f,050c010k_1.2473_447c020x_-1.2473,s2,tt/mix/050c010k_1.2473_447c020x_-1.2473.wav,tt/s2/050c010k_1.2473_447c020x_-1.2473.wav,wsj0/si_et_05_8k/447/447o030f.wav
85,0,050c010l_1.3772_444c0214_-1.3772_050o020u,050c010l_1.3772_444c0214_-1.3772,s1,tt/mix/050c010l_1.3772_444c0214_-1.3772.wav,tt/s1/050c010l_1.3772_444c0214_-1.3772.wav,wsj0/si_dt_05_8k/050/050o020u.wav
85,1,050c010l_1.3772_444c0214_-1.3772_444o030f,050c010l_1.3772_444c0214_-1.3772,s2,tt/mix/050c010l_1.3772_444c0214_-1.3772.wav,tt/s2/050c010l_1.3772_444c0214_-1.3772.wav,wsj0/si_et_05_8k/444/444o030f.wav
86,0,050c010m_0.62964_052a050v_-0.62964_050a050s,050c010m_0.62964_052a050v_-0.62964,s1,tt/mix/050c010m_0.62964_052a050v_-0.62964.wav,tt/s1/050c010m_0.62964_052a050v_-0.62964.wav,wsj0/si_dt_05_8k/050/050a050s.wav
86,1,050c010m_0.62964_052a050v_-0.62964_052c010n,050c010m_0.62964_052a050v_-0.62964,s2,tt/mix/050c010m_0.62964_052a050v_-0.62964.wav,tt/s2/050c010m_0.62964_052a050v_-0.62964.wav,wsj0/si_dt_05_8k/052/052c010n.wav
87,0,050c010n_0.001892_051c010s_-0.001892_050c010e,050c010n_0.001892_051c010s_-0.001892,s1,tt/mix/050c010n_0.001892_051c010s_-0.001892.wav,tt/s1/050c010n_0.001892_051c010s_-0.001892.wav,wsj0/si_dt_05_8k/050/050c010e.wav
87,1,050c010n_0.001892_051c010s_-0.001892_051a050v,050c010n_0.001892_051c010s_-0.001892,s2,tt/mix/050c010n_0.001892_051c010s_-0.001892.wav,tt/s2/050c010n_0.001892_051c010s_-0.001892.wav,wsj0/si_dt_05_8k/051/051a050v.wav
88,0,050c010o_2.2086_445o030f_-2.2086_050a0510,050c010o_2.2086_445o030f_-2.2086,s1,tt/mix/050c010o_2.2086_445o030f_-2.2086.wav,tt/s1/050c010o_2.2086_445o030f_-2.2086.wav,wsj0/si_dt_05_8k/050/050a0510.wav
88,1,050c010o_2.2086_445o030f_-2.2086_445o0308,050c010o_2.2086_445o030f_-2.2086,s2,tt/mix/050c010o_2.2086_445o030f_-2.2086.wav,tt/s2/050c010o_2.2086_445o030f_-2.2086.wav,wsj0/si_et_05_8k/445/445o0308.wav
89,0,050c010p_0.55307_052c0102_-0.55307_050a050n,050c010p_0.55307_052c0102_-0.55307,s1,tt/mix/050c010p_0.55307_052c0102_-0.55307.wav,tt/s1/050c010p_0.55307_052c0102_-0.55307.wav,wsj0/si_dt_05_8k/050/050a050n.wav
89,1,050c010p_0.55307_052c0102_-0.55307_052o020h,050c010p_0.55307_052c0102_-0.55307,s2,tt/mix/050c010p_0.55307_052c0102_-0.55307.wav,tt/s2/050c010p_0.55307_052c0102_-0.55307.wav,wsj0/si_dt_05_8k/052/052o020h.wav
90,0,050c010p_2.3596_051a0501_-2.3596_050a0511,050c010p_2.3596_051a0501_-2.3596,s1,tt/mix/050c010p_2.3596_051a0501_-2.3596.wav,tt/s1/050c010p_2.3596_051a0501_-2.3596.wav,wsj0/si_dt_05_8k/050/050a0511.wav
90,1,050c010p_2.3596_051a0501_-2.3596_051a0514,050c010p_2.3596_051a0501_-2.3596,s2,tt/mix/050c010p_2.3596_051a0501_-2.3596.wav,tt/s2/050c010p_2.3596_051a0501_-2.3596.wav,wsj0/si_dt_05_8k/051/051a0514.wav
91,0,050c010s_0.20163_421c020s_-0.20163_050o020d,050c010s_0.20163_421c020s_-0.20163,s1,tt/mix/050c010s_0.20163_421c020s_-0.20163.wav,tt/s1/050c010s_0.20163_421c020s_-0.20163.wav,wsj0/si_dt_05_8k/050/050o020d.wav
91,1,050c010s_0.20163_421c020s_-0.20163_421o030x,050c010s_0.20163_421c020s_-0.20163,s2,tt/mix/050c010s_0.20163_421c020s_-0.20163.wav,tt/s2/050c010s_0.20163_421c020s_-0.20163.wav,wsj0/si_dt_05_8k/421/421o030x.wav
92,0,050c010s_0.47937_445o0309_-0.47937_050c010y,050c010s_0.47937_445o0309_-0.47937,s1,tt/mix/050c010s_0.47937_445o0309_-0.47937.wav,tt/s1/050c010s_0.47937_445o0309_-0.47937.wav,wsj0/si_dt_05_8k/050/050c010y.wav
92,1,050c010s_0.47937_445o0309_-0.47937_445o030s,050c010s_0.47937_445o0309_-0.47937,s2,tt/mix/050c010s_0.47937_445o0309_-0.47937.wav,tt/s2/050c010s_0.47937_445o0309_-0.47937.wav,wsj0/si_et_05_8k/445/445o030s.wav
93,0,050c010s_2.3259_445o030w_-2.3259_050c010z,050c010s_2.3259_445o030w_-2.3259,s1,tt/mix/050c010s_2.3259_445o030w_-2.3259.wav,tt/s1/050c010s_2.3259_445o030w_-2.3259.wav,wsj0/si_dt_05_8k/050/050c010z.wav
93,1,050c010s_2.3259_445o030w_-2.3259_445c0209,050c010s_2.3259_445o030w_-2.3259,s2,tt/mix/050c010s_2.3259_445o030w_-2.3259.wav,tt/s2/050c010s_2.3259_445o030w_-2.3259.wav,wsj0/si_et_05_8k/445/445c0209.wav
94,0,050c010s_2.3942_446c020p_-2.3942_050a050k,050c010s_2.3942_446c020p_-2.3942,s1,tt/mix/050c010s_2.3942_446c020p_-2.3942.wav,tt/s1/050c010s_2.3942_446c020p_-2.3942.wav,wsj0/si_dt_05_8k/050/050a050k.wav
94,1,050c010s_2.3942_446c020p_-2.3942_446o030y,050c010s_2.3942_446c020p_-2.3942,s2,tt/mix/050c010s_2.3942_446c020p_-2.3942.wav,tt/s2/050c010s_2.3942_446c020p_-2.3942.wav,wsj0/si_et_05_8k/446/446o030y.wav
95,0,050c010t_1.515_421c0209_-1.515_050c010u,050c010t_1.515_421c0209_-1.515,s1,tt/mix/050c010t_1.515_421c0209_-1.515.wav,tt/s1/050c010t_1.515_421c0209_-1.515.wav,wsj0/si_dt_05_8k/050/050c010u.wav
95,1,050c010t_1.515_421c0209_-1.515_421o030z,050c010t_1.515_421c0209_-1.515,s2,tt/mix/050c010t_1.515_421c0209_-1.515.wav,tt/s2/050c010t_1.515_421c0209_-1.515.wav,wsj0/si_dt_05_8k/421/421o030z.wav
96,0,050c010t_1.7628_22go010l_-1.7628_050a050l,050c010t_1.7628_22go010l_-1.7628,s1,tt/mix/050c010t_1.7628_22go010l_-1.7628.wav,tt/s1/050c010t_1.7628_22go010l_-1.7628.wav,wsj0/si_dt_05_8k/050/050a050l.wav
96,1,050c010t_1.7628_22go010l_-1.7628_22ga010n,050c010t_1.7628_22go010l_-1.7628,s2,tt/mix/050c010t_1.7628_22go010l_-1.7628.wav,tt/s2/050c010t_1.7628_22go010l_-1.7628.wav,wsj0/si_dt_05_8k/22g/22ga010n.wav
97,0,050c010v_0.16179_446c020m_-0.16179_050o020a,050c010v_0.16179_446c020m_-0.16179,s1,tt/mix/050c010v_0.16179_446c020m_-0.16179.wav,tt/s1/050c010v_0.16179_446c020m_-0.16179.wav,wsj0/si_dt_05_8k/050/050o020a.wav
97,1,050c010v_0.16179_446c020m_-0.16179_446c020n,050c010v_0.16179_446c020m_-0.16179,s2,tt/mix/050c010v_0.16179_446c020m_-0.16179.wav,tt/s2/050c010v_0.16179_446c020m_-0.16179.wav,wsj0/si_et_05_8k/446/446c020n.wav
98,0,050c010v_1.7237_052o020c_-1.7237_050a0511,050c010v_1.7237_052o020c_-1.7237,s1,tt/mix/050c010v_1.7237_052o020c_-1.7237.wav,tt/s1/050c010v_1.7237_052o020c_-1.7237.wav,wsj0/si_dt_05_8k/050/050a0511.wav
98,1,050c010v_1.7237_052o020c_-1.7237_052c0110,050c010v_1.7237_052o020c_-1.7237,s2,tt/mix/050c010v_1.7237_052o020c_-1.7237.wav,tt/s2/050c010v_1.7237_052o020c_-1.7237.wav,wsj0/si_dt_05_8k/052/052c0110.wav
99,0,050c010w_0.18262_444c020y_-0.18262_050c010a,050c010w_0.18262_444c020y_-0.18262,s1,tt/mix/050c010w_0.18262_444c020y_-0.18262.wav,tt/s1/050c010w_0.18262_444c020y_-0.18262.wav,wsj0/si_dt_05_8k/050/050c010a.wav
99,1,050c010w_0.18262_444c020y_-0.18262_444c020i,050c010w_0.18262_444c020y_-0.18262,s2,tt/mix/050c010w_0.18262_444c020y_-0.18262.wav,tt/s2/050c010w_0.18262_444c020y_-0.18262.wav,wsj0/si_et_05_8k/444/444c020i.wav
